route_stop_id,route_id,stop_id,stop_sequence
26498,808   07,108453100047,28
26499,808   07,108595300967,29
26500,808   07,106182100038,30
26501,808   07,100952500100,31
26502,808   07,103948300250,32
26503,808   07,103948300430,33
26504,808   07,101032024591,34
26505,808   07,101032023665,35
26506,808   07,101032023289,36
26507,808   07,101032022987,37
26508,808   07,101032022499,38
26509,808   07,106271000069,39
26510,808   07,101865205600,40
26511,809   01,101865205600,1
26512,809   01,103673406467,2
26513,809   01,103673406429,3
26514,809   01,101032022250,4
26515,809   01,101032022520,5
26516,809   01,101032022700,6
26517,809   01,101032022920,7
26518,809   01,101032023292,8
26519,809   01,101032023800,9
26520,809   01,101032024510,10
26521,809   01,107664000021,11
26522,809   01,101032024591,12
26523,809   01,109462000024,13
26524,809   01,108595300168,14
26525,809   01,108595300704,15
26526,809   01,108595300938,16
26527,809   01,108595300145,17
26528,809   01,108453100070,18
26529,809   01,108453100214,19
26530,809   01,112560400166,20
26531,809   01,107452800107,21
26532,809   01,110342000054,22
26533,809   01,110342000486,23
26534,809   01,107452800096,24
26535,809   01,102207700114,25
26536,809   01,102249600192,26
26537,809   01,108454400084,27
26538,809   01,108454400196,28
26539,809   01,102218000339,29
26540,809   01,109688400086,30
26541,809   01,109682800070,31
26542,809   01,109680200020,32
26543,809   01,109668200211,33
26544,809   01,109668200210,34
26545,809   01,109682800053,35
26546,809   01,109688400083,36
26547,809   01,109688400035,37
26548,809   01,110405800011,38
26549,809   01,102218000344,39
26550,809   01,102218000576,40
26551,809   01,108454400113,41
26552,809   01,102249600197,42
26553,809   01,102207700100,43
26554,809   01,112560400315,44
26555,809   01,108453100185,45
26556,809   01,108453100047,46
26557,809   01,108595300967,47
26558,809   01,108595300965,48
26559,809   01,108595300707,49
26560,809   01,109462000019,50
26561,809   01,101032024109,51
26562,809   01,101032023665,52
26563,809   01,101032023289,53
26564,809   01,101032022987,54
26565,809   01,101032022749,55
26566,809   01,101032022499,56
26567,809   01,106271000069,57
26568,809   01,101865205600,58
26569,810   01,101865205600,1
26570,810   01,103673406590,2
26571,810   01,109041500173,3
26572,810   01,108218600055,4
26573,810   01,108218600015,5
26574,810   01,102089400032,6
26575,810   01,102089400210,7
26576,810   01,102089400450,8
26577,810   01,102092600105,9
26578,810   01,102092600323,10
26579,810   01,108247600070,11
26580,810   01,108247600140,12
26581,810   01,109766000120,13
26582,810   01,109766000156,14
26583,810   01,109762900290,15
26584,810   01,109750200100,16
26585,810   01,109764400045,17
26586,810   01,109793400032,18
26587,810   01,109795000124,19
26588,810   01,109795000276,20
26589,810   01,109819600020,21
26590,810   01,109819600120,22
26591,810   01,109813000100,23
26592,810   01,109811400022,24
26593,810   01,109809500160,25
26594,810   01,111136600419,26
26595,810   01,109815500140,27
26596,810   01,109821500063,28
26597,810   01,109797500205,29
26598,810   01,109750200129,30
26599,810   01,109762900295,31
26600,810   01,109766000195,32
26601,810   01,109766000129,33
26602,810   01,108247600147,34
26603,810   01,108247600033,35
26604,810   01,102092600322,36
26605,810   01,102092600534,37
26606,810   01,102089400313,38
26607,810   01,102089400249,39
26608,810   01,102089400041,40
26609,810   01,108218600006,41
26610,810   01,108218600300,42
26611,810   01,106271000069,43
26612,810   01,101865205600,44
26613,8101  01,105803500405,1
26614,8101  01,103129200283,2
26615,8101  01,103129200173,3
26616,8101  01,104316000205,4
26617,8101  01,101076400051,5
26618,8101  01,103580401957,6
26619,8101  01,100941100089,7
26620,8101  01,100446101983,8
26621,8101  01,100446101563,9
26622,8101  01,100446101203,10
26623,8101  01,100446100883,11
26624,8101  01,100446100581,12
26625,8101  01,103218100124,13
26626,8101  01,101909000786,14
26627,8101  01,101909001026,15
26628,8101  01,101909001264,16
26629,8101  01,101909001716,17
26630,8101  01,101909002090,18
26631,8101  01,106040001342,19
26632,8101  01,106040001600,20
26633,8101  01,105577400230,21
26634,8101  01,105577400444,22
26635,8101  01,105577400818,23
26636,8101  01,105577400998,24
26637,8101  01,106084400050,25
26638,8101  01,106084400288,26
26639,8101  01,109152100040,27
26640,8101  01,105446600122,28
26641,8101  01,105446600350,29
26642,8101  01,101879400035,30
26643,8101  01,101456300378,31
26644,8101  01,107170600280,32
26645,8101  01,107902700390,33
26646,8101  03,105803500405,1
26647,8101  03,103129200283,2
26648,8101  03,103129200173,3
26649,8101  03,104316000205,4
26650,8101  03,101076400051,5
26651,8101  03,103580401957,6
26652,8101  03,100941100089,7
26653,8101  03,100446101983,8
26654,8101  03,100446101563,9
26655,8101  03,100446101203,10
26656,8101  03,100446100883,11
26657,8101  03,100446100581,12
26658,8101  03,103218100124,13
26659,8101  03,101909000786,14
26660,8101  03,101909001026,15
26661,8101  03,101909001264,16
26662,8101  03,106346401071,17
26663,8101  03,106346400679,18
26664,8101  03,100125900367,19
26665,8101  03,100446100582,20
26666,8101  03,100446100884,21
26667,8101  03,100446101204,22
26668,8101  03,100446101564,23
26669,8101  03,100446101984,24
26670,8101  03,103580401874,25
26671,8101  03,100941100288,26
26672,8101  03,100941100638,27
26673,8101  03,100941100637,28
26674,8101  03,100941100377,29
26675,8101  03,103580401898,30
26676,8101  03,103580402072,31
26677,8101  03,103580402216,32
26678,8101  03,103580402450,33
26679,8101  03,103580402630,34
26680,8101  03,108137200162,35
26681,8101  03,108137200240,36
26682,8101  03,108137200386,37
26683,8101  03,108138500951,38
26684,8101  03,105803500405,39
26685,8102  01,106583500151,1
26686,8102  01,100621100511,2
26687,8102  01,104740700180,3
26688,8102  01,104740700368,4
26689,8102  01,103823500089,5
26690,8102  01,105438000240,6
26691,8102  01,102257100009,7
26692,8102  01,111771200193,8
26693,8102  01,110223900705,9
26694,8102  01,110223900461,10
26695,8102  01,105565800091,11
26696,8102  01,101865202101,12
26697,8102  01,101865201901,13
26698,8102  01,106595100789,14
26699,8102  01,103592001311,15
26700,8102  01,103931300185,16
26701,8102  01,103572900941,17
26702,8102  01,103673401169,18
26703,8102  01,103673400761,19
26704,8102  01,103673400479,20
26705,8102  01,103673400237,21
26706,8102  01,105493200884,22
26707,8102  01,101722801343,23
26708,8102  01,100376100344,24
26709,8102  01,108115500734,25
26710,8102  01,108115501022,26
26711,8102  01,108115501320,27
26712,8102  01,108115501582,28
26713,8102  01,100955300021,29
26714,8102  01,101873800629,30
26715,8102  01,101873800135,31
26716,8102  01,103176900144,32
26717,8102  01,103176900360,33
26718,8102  01,103176900502,34
26719,8102  01,103176900908,35
26720,8102  01,104799600711,36
26721,8102  01,104799600463,37
26722,8102  01,104799600221,38
26723,8102  01,101873800104,39
26724,8102  01,104087000153,40
26725,8102  01,103785300607,41
26726,8102  01,103785300329,42
26727,8102  01,103785300189,43
26728,8102  01,102605200993,44
26729,8102  01,100125900965,45
26730,8102  01,100635300499,46
26731,8102  01,100635300183,47
26732,8102  01,101722801707,48
26733,8102  01,101915000128,49
26734,8102  01,103549500664,50
26735,8102  01,105999200067,51
26736,8102  01,103673400692,52
26737,8102  01,103673400974,53
26738,8102  01,101865200580,54
26739,8102  01,101865201300,55
26740,8102  01,101865201368,56
26741,8102  01,101865201794,57
26742,8102  01,101865202120,58
26743,8102  01,101865202450,59
26744,8102  01,101982900015,60
26745,8102  01,111770000106,61
26746,8102  01,111769300020,62
26747,8102  01,102505000120,63
26748,8102  01,102505000348,64
26749,8102  01,106020800457,65
26750,8102  01,103721700403,66
26751,8102  01,103721700111,67
26752,8102  01,106583500081,68
26753,8102  02,106583500151,1
26754,8102  02,100621100511,2
26755,8102  02,104740700180,3
26756,8102  02,104740700368,4
26757,8102  02,103823500089,5
26758,8102  02,105438000262,6
26759,8102  02,102257100009,7
26760,8102  02,111771200193,8
26761,8102  02,110223900705,9
26762,8102  02,110223900461,10
26763,8102  02,105565800091,11
26764,8102  02,101865202101,12
26765,8102  02,101865201901,13
26766,8102  02,106595100789,14
26767,8102  02,103592001311,15
26768,8102  02,103931300185,16
26769,8102  02,103572900941,17
26770,8102  02,103673401169,18
26771,8102  02,103673400761,19
26772,8102  02,103673400479,20
26773,8102  02,103673400237,21
26774,8102  02,105493200884,22
26775,8102  02,101722801343,23
26776,8102  02,100376100344,24
26777,8102  02,108115500734,25
26778,8102  02,108115501022,26
26779,8102  02,108115501320,27
26780,8102  02,108115501582,28
26781,8102  02,100955300021,29
26782,8102  02,101873800629,30
26783,8102  02,101873800135,31
26784,8102  02,103176900144,32
26785,8102  02,103176900360,33
26786,8102  02,103176900502,34
26787,8102  02,103176900908,35
26788,8102  02,103176901150,36
26789,8102  02,103176901278,37
26790,8102  02,101512100177,38
26791,8102  02,102622600150,39
26792,8102  02,108050200066,40
26793,8102  02,112814900041,41
26794,8102  04,112814900041,1
26795,8102  04,108050200209,2
26796,8102  04,108050200033,3
26797,8102  04,107146000585,4
26798,8102  04,107146000333,5
26799,8102  04,101072300168,6
26800,8102  04,101165300099,7
26801,8102  04,104799600777,8
26802,8102  04,104799600555,9
26803,8102  04,104799600289,10
26804,8102  04,101873800104,11
26805,8102  04,101873800480,12
26806,8102  04,104087000153,13
26807,8102  04,103785300607,14
26808,8102  04,103785300329,15
26809,8102  04,103785300189,16
26810,8102  04,100673100172,17
26811,8102  04,100673100474,18
26812,8102  04,106346400851,19
26813,8102  04,106682500033,20
26814,8102  04,100635300499,21
26815,8102  04,100635300183,22
26816,8102  04,101722801707,23
26817,8102  04,101915000128,24
26818,8102  04,103549500664,25
26819,8102  04,105999200067,26
26820,8102  04,103673400692,27
26821,8102  04,103673400974,28
26822,8102  04,101865200580,29
26823,8102  04,101865201300,30
26824,8102  04,101865201368,31
26825,8102  04,101865201794,32
26826,8102  04,101865202120,33
26827,8102  04,101865202450,34
26828,8102  04,101982900015,35
26829,8102  04,111770000106,36
26830,8102  04,111769300020,37
26831,8102  04,102505000120,38
26832,8102  04,102505000348,39
26833,8102  04,106020800457,40
26834,8102  04,103721700403,41
26835,8102  04,103721700111,42
26836,8103  01,104038900495,1
26837,8103  01,104038900155,2
26838,8103  01,103999000557,3
26839,8103  01,103999000265,4
26840,8103  01,103999000067,5
26841,8103  01,110894400531,6
26842,8103  01,110894400067,7
26843,8103  01,106084400085,8
26844,8103  01,105577401565,9
26845,8103  01,105577400981,10
26846,8103  01,105577400605,11
26847,8103  01,105577400465,12
26848,8103  01,105577400135,13
26849,8103  01,104448000135,14
26850,8103  01,100811600059,15
26851,8103  01,106346401777,16
26852,8103  01,106346401455,17
26853,8103  01,106346401071,18
26854,8103  01,106682500213,19
26855,8103  01,106682500033,20
26856,8103  01,106394300383,21
26857,8103  01,106394300153,22
26858,8103  01,101722801298,23
26859,8103  01,101915000128,24
26860,8103  01,103549500664,25
26861,8103  01,105999200067,26
26862,8103  01,103673400692,27
26863,8103  01,103673400974,28
26864,8103  01,104208100050,29
26865,8103  01,104208100340,30
26866,8103  01,104208100546,31
26867,8103  01,104208100700,32
26868,8103  01,111482800100,33
26869,8103  01,111481500043,34
26870,8103  01,101127500014,35
26871,8103  01,103342001014,36
26872,8103  01,100322600245,37
26873,8103  01,105532700571,38
26874,8103  01,105532700485,39
26875,8103  01,103013200572,40
26876,8103  02,103013200572,1
26877,8103  02,105079600732,2
26878,8103  02,103867000572,3
26879,8103  02,100322600302,4
26880,8103  02,104281000143,5
26881,8103  02,104281000199,6
26882,8103  02,102554100210,7
26883,8103  02,103342000685,8
26884,8103  02,103342000485,9
26885,8103  02,106203000175,10
26886,8103  02,103414600090,11
26887,8103  02,103414600352,12
26888,8103  02,106360000082,13
26889,8103  02,103931300445,14
26890,8103  02,103931300335,15
26891,8103  02,103931300185,16
26892,8103  02,103572900941,17
26893,8103  02,103673401169,18
26894,8103  02,103673400925,19
26895,8103  02,103673400761,20
26896,8103  02,103673400479,21
26897,8103  02,103673400237,22
26898,8103  02,105493200884,23
26899,8103  02,101722801343,24
26900,8103  02,100314000060,25
26901,8103  02,106682500482,26
26902,8103  02,101909001026,27
26903,8103  02,101909001264,28
26904,8103  02,101909001716,29
26905,8103  02,101909002090,30
26906,8103  02,106040001342,31
26907,8103  02,106040001600,32
26908,8103  02,105577400230,33
26909,8103  02,105577400444,34
26910,8103  02,105577400818,35
26911,8103  02,105577400998,36
26912,8103  02,105577401330,37
26913,8103  02,106084400050,38
26914,8103  02,106084400288,39
26915,8103  02,100019600120,40
26916,8103  02,109162200174,41
26917,8103  02,109162200388,42
26918,8103  02,109162200630,43
26919,8103  02,109163500676,44
26920,8103  02,103257200195,45
26921,8103  02,107095900071,46
26922,8103  02,105455400069,47
26923,8103  02,106623200230,48
26924,8103  02,111040800100,49
26925,8103  02,104751000255,50
26926,8103  02,103969800121,51
26927,8103  02,106624500252,52
26928,8103  02,109333800190,53
26929,8103  02,104151400377,54
26930,8103  02,104751000040,55
26931,8103  02,107403600692,56
26932,8103  02,104038900495,57
26933,8103  03,104038900495,1
26934,8103  03,104038900155,2
26935,8103  03,103999000557,3
26936,8103  03,103999000265,4
26937,8103  03,103999000067,5
26938,8103  03,110894400531,6
26939,8103  03,110894400067,7
26940,8103  03,106084400085,8
26941,8103  03,105577401565,9
26942,8103  03,105577400981,10
26943,8103  03,105577400605,11
26944,8103  03,105577400465,12
26945,8103  03,105577400135,13
26946,8103  03,104448000135,14
26947,8103  03,100811600059,15
26948,8103  03,106346401777,16
26949,8103  03,106346401455,17
26950,8103  03,106346401071,18
26951,8103  03,106682500213,19
26952,8103  03,106682500033,20
26953,8103  03,106394300383,21
26954,8103  03,106394300153,22
26955,8103  03,101722801298,23
26956,8103  03,101915000128,24
26957,8103  03,103549500664,25
26958,8103  03,105999200067,26
26959,8103  03,103673400692,27
26960,8103  03,103673400974,28
26961,8103  03,104208100050,29
26962,8103  03,104208100340,30
26963,8103  03,104208100546,31
26964,8103  03,104208100700,32
26965,8103  03,111482800100,33
26966,8103  03,111481500043,34
26967,8103  03,103342001014,35
26968,8103  03,100322600245,36
26969,8103  03,105532700571,37
26970,8103  03,105532700485,38
26971,8103  03,108220500419,39
26972,8103  03,108138500951,40
26973,8103  03,105803500405,41
26974,8103  03,103129200283,42
26975,8103  03,103129200173,43
26976,8103  03,101076400051,44
26977,8103  03,103580402216,45
26978,8103  03,103580402450,46
26979,8103  03,103580402630,47
26980,8103  03,108137200162,48
26981,8103  03,108137200240,49
26982,8103  03,108137200386,50
26983,8103  03,105392700070,51
26984,8103  03,105392700312,52
26985,8103  03,103013200572,53
26986,8103  04,104038900495,1
26987,8103  04,104038900155,2
26988,8103  04,103999000557,3
26989,8103  04,103999000265,4
26990,8103  04,103999000067,5
26991,8103  04,110894400531,6
26992,8103  04,110894400067,7
26993,8103  04,106084400085,8
26994,8103  04,105577401565,9
26995,8103  04,105577400981,10
26996,8103  04,105577400605,11
26997,8103  04,105577400465,12
26998,8103  04,105577400135,13
26999,8103  04,104448000135,14
27000,8103  04,100811600059,15
27001,8103  04,106346401777,16
27002,8103  04,106346401455,17
27003,8103  04,106346401071,18
27004,8103  04,106682500482,19
27005,8103  04,101909001026,20
27006,8103  04,101909001264,21
27007,8103  04,101909001716,22
27008,8103  04,101909002090,23
27009,8103  04,106040001342,24
27010,8103  04,106040001600,25
27011,8103  04,105577400230,26
27012,8103  04,105577400444,27
27013,8103  04,105577400818,28
27014,8103  04,105577400998,29
27015,8103  04,105577401330,30
27016,8103  04,106084400050,31
27017,8103  04,106084400288,32
27018,8103  04,100019600120,33
27019,8103  04,109162200174,34
27020,8103  04,109162200388,35
27021,8103  04,109162200630,36
27022,8103  04,109163500676,37
27023,8103  04,103257200195,38
27024,8103  04,103257200021,39
27025,8103  04,105985000425,40
27026,8103  04,100813100170,41
27027,8103  04,110880200054,42
27028,8103  04,100608900523,43
27029,8103  04,111040800022,44
27030,8103  04,104038900495,45
27031,8103  08,104038900495,1
27032,8103  08,104038900155,2
27033,8103  08,103999000557,3
27034,8103  08,103999000265,4
27035,8103  08,103999000067,5
27036,8103  08,110894400531,6
27037,8103  08,110894400067,7
27038,8103  08,106084400085,8
27039,8103  08,105577401565,9
27040,8103  08,105577400981,10
27041,8103  08,105577400605,11
27042,8103  08,105577400465,12
27043,8103  08,105577400135,13
27044,8103  08,104448000135,14
27045,8103  08,100811600059,15
27046,8103  08,106346401777,16
27047,8103  08,106346401455,17
27048,8103  08,106346401071,18
27049,8103  08,100314000471,19
27050,8103  08,106994000187,20
27051,8103  08,106394300383,21
27052,8103  08,106394300153,22
27053,8103  08,101722801298,23
27054,8103  08,101915000128,24
27055,8103  08,103549500664,25
27056,8103  08,105999200067,26
27057,8103  08,103673400692,27
27058,8103  08,103673400974,28
27059,8103  08,104208100050,29
27060,8103  08,104208100340,30
27061,8103  08,104208100546,31
27062,8103  08,104208100700,32
27063,8103  08,111482800100,33
27064,8103  08,111481500043,34
27065,8103  08,101127500014,35
27066,8103  08,103342001014,36
27067,8103  08,100322600245,37
27068,8103  08,105532700571,38
27069,8103  08,105532700485,39
27070,8103  08,103013200572,40
27071,8106  01,101438700550,1
27072,8106  01,101031703049,2
27073,8106  01,103858100659,3
27074,8106  01,110896000585,4
27075,8106  01,109075900330,5
27076,8106  01,109075900620,6
27077,8106  01,109075900880,7
27078,8106  01,109075901100,8
27079,8106  01,109075901368,9
27080,8106  01,109075901530,10
27081,8106  01,109075901706,11
27082,8106  01,109074600580,12
27083,8106  01,109074600150,13
27084,8106  01,103279000055,14
27085,8106  01,105250500481,15
27086,8106  01,105250500299,16
27087,8106  01,105250500019,17
27088,8106  01,104799601825,18
27089,8106  01,104799601255,19
27090,8106  01,104799600777,20
27091,8106  01,104799600463,21
27092,8106  01,104799600221,22
27093,8106  01,101873800104,23
27094,8106  01,101873800480,24
27095,8106  01,104087000153,25
27096,8106  01,103785300607,26
27097,8106  01,103785300329,27
27098,8106  01,103785300189,28
27099,8106  01,100125900965,29
27100,8106  01,100635300499,30
27101,8106  01,100635300183,31
27102,8106  01,101722801707,32
27103,8106  01,101915000128,33
27104,8106  01,103549500664,34
27105,8106  01,105999200067,35
27106,8106  01,103673400692,36
27107,8106  01,103673400974,37
27108,8106  01,101865200580,38
27109,8106  01,101865201300,39
27110,8106  01,101865201368,40
27111,8106  01,101865201794,41
27112,8106  01,101865202120,42
27113,8106  01,101865202450,43
27114,8106  01,101865202618,44
27115,8106  01,101865203030,45
27116,8106  01,101865204050,46
27117,8106  01,100941102423,47
27118,8106  01,103868200032,48
27119,8106  01,103868200320,49
27120,8106  01,103868200512,50
27121,8106  01,103868200674,51
27122,8106  01,102951400139,52
27123,8106  01,102630100225,53
27124,8106  01,102630100041,54
27125,8106  01,102630100437,55
27126,8106  01,102630100289,56
27127,8106  01,105119300116,57
27128,8106  01,105119300250,58
27129,8106  02,101438700550,1
27130,8106  02,101031703049,2
27131,8106  02,103858100659,3
27132,8106  02,110896000585,4
27133,8106  02,109075900330,5
27134,8106  02,109075900620,6
27135,8106  02,109075900880,7
27136,8106  02,109075901100,8
27137,8106  02,109075901368,9
27138,8106  02,109075901530,10
27139,8106  02,109075901706,11
27140,8106  02,109074600615,12
27141,8106  02,109074600151,13
27142,8106  02,103279000055,14
27143,8106  02,105250500481,15
27144,8106  02,105250500299,16
27145,8106  02,105250500019,17
27146,8106  02,104799601825,18
27147,8106  02,104799601255,19
27148,8106  02,104799600777,20
27149,8106  02,104799600463,21
27150,8106  02,104799600221,22
27151,8106  02,101873800104,23
27152,8106  02,101873800480,24
27153,8106  02,104087000153,25
27154,8106  02,103785300607,26
27155,8106  02,103785300329,27
27156,8106  02,100673100176,28
27157,8106  02,100673100474,29
27158,8106  02,106346400851,30
27159,8106  02,100314000303,31
27160,8106  02,108115500490,32
27161,8106  02,100635300499,33
27162,8106  02,100635300183,34
27163,8106  02,101722801707,35
27164,8106  02,101915000102,36
27165,8106  02,103549500664,37
27166,8106  02,105999200067,38
27167,8106  02,103673400692,39
27168,8106  02,103673400974,40
27169,8106  02,101865200580,41
27170,8106  02,101865201300,42
27171,8106  02,101865201368,43
27172,8106  02,101865201794,44
27173,8106  02,101865202120,45
27174,8106  02,101865202450,46
27175,8106  02,101865202618,47
27176,8106  02,101865203030,48
27177,8106  02,101865204050,49
27178,8106  02,100941102423,50
27179,8106  02,103868200032,51
27180,8106  02,103868200320,52
27181,8106  02,103868200512,53
27182,8106  02,103868200674,54
27183,8106  02,102951400139,55
27184,8106  02,102630100225,56
27185,8106  02,102630100041,57
27186,8106  02,102630100437,58
27187,8106  02,102630100289,59
27188,8106  02,105119300116,60
27189,8106  02,105119300250,61
27190,8106  03,105119300250,1
27191,8106  03,104191801089,2
27192,8106  03,106633300436,3
27193,8106  03,105803500331,4
27194,8106  03,102630100502,5
27195,8106  03,102630100140,6
27196,8106  03,102951400022,7
27197,8106  03,103868200663,8
27198,8106  03,103868200511,9
27199,8106  03,103868200261,10
27200,8106  03,103868200069,11
27201,8106  03,101865202939,12
27202,8106  03,101865202799,13
27203,8106  03,101865202535,14
27204,8106  03,101865202409,15
27205,8106  03,101865202101,16
27206,8106  03,101865201901,17
27207,8106  03,106595100789,18
27208,8106  03,103592001311,19
27209,8106  03,103931300185,20
27210,8106  03,103572900941,21
27211,8106  03,103673401169,22
27212,8106  03,103673400761,23
27213,8106  03,103673400479,24
27214,8106  03,103673400237,25
27215,8106  03,105493200884,26
27216,8106  03,101722801343,27
27217,8106  03,100376100220,28
27218,8106  03,108115500490,29
27219,8106  03,100125901270,30
27220,8106  03,103785300214,31
27221,8106  03,103785300450,32
27222,8106  03,104087000150,33
27223,8106  03,101873800629,34
27224,8106  03,101873800287,35
27225,8106  03,104799600350,36
27226,8106  03,104799600664,37
27227,8106  03,104799600900,38
27228,8106  03,104799601428,39
27229,8106  03,104799601692,40
27230,8106  03,104799601900,41
27231,8106  03,105250500090,42
27232,8106  03,105250500290,43
27233,8106  03,105250500428,44
27234,8106  03,103279000152,45
27235,8106  03,109074600150,46
27236,8106  03,109074600580,47
27237,8106  03,109075901705,48
27238,8106  03,109075901575,49
27239,8106  03,109075901353,50
27240,8106  03,109075900855,51
27241,8106  03,109075900617,52
27242,8106  03,109075900319,53
27243,8106  03,110896000360,54
27244,8106  03,110896000608,55
27245,8106  03,103858100432,56
27246,8106  03,101438700200,57
27247,8106  03,101438700550,58
27248,8107  01,103397900021,1
27249,8107  01,103682200868,2
27250,8107  01,103204000785,3
27251,8107  01,103204000525,4
27252,8107  01,103204000333,5
27253,8107  01,103411800373,6
27254,8107  01,105581900062,7
27255,8107  01,103582000115,8
27256,8107  01,105436500588,9
27257,8107  01,105436500840,10
27258,8107  01,105975000525,11
27259,8107  01,105465500310,12
27260,8107  01,105465500444,13
27261,8107  01,105448100181,14
27262,8107  01,105493200626,15
27263,8107  01,105493200884,16
27264,8107  01,101722801343,17
27265,8107  01,100376100220,18
27266,8107  01,108115500490,19
27267,8107  01,100125901270,20
27268,8107  01,103785300214,21
27269,8107  01,103785300450,22
27270,8107  01,104087000150,23
27271,8107  01,101873800629,24
27272,8107  01,101873800287,25
27273,8107  01,104054000226,26
27274,8107  01,105169800116,27
27275,8107  01,101867800719,28
27276,8107  01,104799600900,29
27277,8107  01,104799601428,30
27278,8107  01,102571500131,31
27279,8107  01,100988400417,32
27280,8107  01,104035000151,33
27281,8107  02,103397900021,1
27282,8107  02,103682200868,2
27283,8107  02,103204000785,3
27284,8107  02,103204000525,4
27285,8107  02,103204000333,5
27286,8107  02,103411800373,6
27287,8107  02,105581900062,7
27288,8107  02,103582000115,8
27289,8107  02,105436500588,9
27290,8107  02,105436500840,10
27291,8107  02,105975000525,11
27292,8107  02,105465500310,12
27293,8107  02,105465500444,13
27294,8107  02,105448100181,14
27295,8107  02,105493200626,15
27296,8107  02,105493200884,16
27297,8107  02,101722801343,17
27298,8107  02,100376100220,18
27299,8107  02,108115500196,19
27300,8107  02,100314000322,20
27301,8107  02,101909000862,21
27302,8107  02,100673100635,22
27303,8107  02,100673100325,23
27304,8107  02,103785300214,24
27305,8107  02,103785300450,25
27306,8107  02,104087000150,26
27307,8107  02,101873800629,27
27308,8107  02,101873800287,28
27309,8107  02,104054000226,29
27310,8107  02,105169800116,30
27311,8107  02,101867800719,31
27312,8107  02,104799600900,32
27313,8107  02,104799601428,33
27314,8107  02,102571500131,34
27315,8107  02,100988400417,35
27316,8107  02,104035000151,36
27317,8108  01,104459400107,1
27318,8108  01,104459400360,2
27319,8108  01,105812300173,3
27320,8108  01,105812300041,4
27321,8108  01,102944100046,5
27322,8108  01,105062600160,6
27323,8108  01,105062600172,7
27324,8108  01,102257100009,8
27325,8108  01,111771200512,9
27326,8108  01,103463800057,10
27327,8108  01,102345800409,11
27328,8108  01,102345800171,12
27329,8108  01,103509100393,13
27330,8108  01,101260200285,14
27331,8108  01,106595100789,15
27332,8108  01,103592001311,16
27333,8108  01,103931300185,17
27334,8108  01,103572900941,18
27335,8108  01,103673401169,19
27336,8108  01,103673400761,20
27337,8108  01,103673400479,21
27338,8108  01,103673400237,22
27339,8108  01,105493200884,23
27340,8108  01,101722801341,24
27341,8108  01,100376100344,25
27342,8108  01,108115500734,26
27343,8108  01,108115501022,27
27344,8108  01,108115501320,28
27345,8108  01,108115501582,29
27346,8108  01,108115501900,30
27347,8108  01,108115502020,31
27348,8108  01,108115502244,32
27349,8108  01,108115502610,33
27350,8108  01,101722806777,34
27351,8108  01,108125601657,35
27352,8108  01,101873800480,36
27353,8108  01,104087000153,37
27354,8108  01,103785300607,38
27355,8108  01,103785300329,39
27356,8108  01,103785300189,40
27357,8108  01,102605200993,41
27358,8108  01,100125900965,42
27359,8108  01,100635300499,43
27360,8108  01,100635300183,44
27361,8108  01,101722801707,45
27362,8108  01,101915000128,46
27363,8108  01,103549500664,47
27364,8108  01,105999200067,48
27365,8108  01,103673400692,49
27366,8108  01,103673400974,50
27367,8108  01,101865200580,51
27368,8108  01,101865201300,52
27369,8108  01,101865201368,53
27370,8108  01,104746300294,54
27371,8108  01,105276300198,55
27372,8108  01,103509100226,56
27373,8108  01,105447900745,57
27374,8108  01,102345800392,58
27375,8108  01,102345800564,59
27376,8108  01,101319500844,60
27377,8108  01,104314400026,61
27378,8108  01,100668400484,62
27379,8108  01,100621101415,63
27380,8108  01,100621101027,64
27381,8108  01,107365400279,65
27382,8108  01,106020800767,66
27383,8108  01,106020800457,67
27384,8108  01,104459400107,68
27385,8108  02,104459400107,1
27386,8108  02,104459400360,2
27387,8108  02,105812300173,3
27388,8108  02,105812300041,4
27389,8108  02,102944100046,5
27390,8108  02,105062600160,6
27391,8108  02,105062600172,7
27392,8108  02,102257100009,8
27393,8108  02,111771200512,9
27394,8108  02,103463800057,10
27395,8108  02,102345800409,11
27396,8108  02,102345800171,12
27397,8108  02,103509100393,13
27398,8108  02,101260200285,14
27399,8108  02,106595100789,15
27400,8108  02,103592001311,16
27401,8108  02,103931300185,17
27402,8108  02,103572900941,18
27403,8108  02,103673401169,19
27404,8108  02,103673400761,20
27405,8108  02,103673400479,21
27406,8108  02,103673400237,22
27407,8108  02,105493200884,23
27408,8108  02,101722801341,24
27409,8108  02,108115500196,25
27410,8108  02,100314000322,26
27411,8108  02,101909000862,27
27412,8108  02,100673100635,28
27413,8108  02,100673100325,29
27414,8108  02,108115501320,30
27415,8108  02,108115501582,31
27416,8108  02,108115501900,32
27417,8108  02,108115502020,33
27418,8108  02,108115502244,34
27419,8108  02,108115502610,35
27420,8108  02,101722806777,36
27421,8108  02,108125601657,37
27422,8108  02,101873800480,38
27423,8108  02,104087000153,39
27424,8108  02,103785300607,40
27425,8108  02,103785300329,41
27426,8108  02,103785300189,42
27427,8108  02,100673100172,43
27428,8108  02,100673100474,44
27429,8108  02,106346400851,45
27430,8108  02,100314000303,46
27431,8108  02,108115500490,47
27432,8108  02,100635300499,48
27433,8108  02,100635300183,49
27434,8108  02,101722801707,50
27435,8108  02,101915000128,51
27436,8108  02,103549500664,52
