id_linha,id_ponto,ordem
822   06,103205200353,22
822   06,110429000036,23
822   06,110429000178,24
822   06,110429000310,25
822   06,107664000660,26
822   06,107664000920,27
822   06,130306300110,28
822   06,130306300900,29
822   06,130306300750,30
822   06,130306300990,31
822   06,130306301230,32
822   06,109560800103,33
822   06,108271200039,34
822   06,109546200079,35
822   06,109546200023,36
822   06,108970900026,37
822   06,108970900132,38
822   06,108970900360,39
822   06,108593800066,40
822   06,108952200045,41
822   06,108154600022,42
822   06,108154600170,43
822   06,108589301135,44
822   06,108589300941,45
822   06,108589300533,46
822   06,108589300395,47
822   06,107491900110,48
822   06,107490600308,49
822   06,109542100028,50
822   06,109542100084,51
822   06,104100701320,52
822   06,104100700125,53
822   06,104100701520,54
822   06,108271200048,55
822   06,109562300060,56
822   06,109562300541,57
822   06,109562300401,58
822   06,109562300211,59
822   06,109816800105,60
822   06,109820200020,61
822   06,109820200011,62
822   06,109806700230,63
822   06,109548800061,64
822   06,109824300109,65
822   06,109822800113,66
822   06,109812700191,67
822   06,103205200346,68
822   06,103205200410,69
822   06,107043900451,70
822   06,107043900226,71
822   06,104935500135,72
822   06,102087900183,73
822   06,102049000026,74
822   06,102049000126,75
822   06,105014700035,76
822   06,102399300099,77
822   06,103205201386,78
822   06,103205200131,79
822   06,100153600046,80
822   06,100153600230,81
822   06,111920000356,82
822   06,111921300367,83
822   06,102659801030,84
822   06,101260203357,85
822   06,101260203165,86
822   06,101260202789,87
822   06,101260202557,88
822   06,103261701825,89
822   06,103261701820,90
823   01,101865205600,1
823   01,103673406467,2
823   01,103673406429,3
823   01,101032022250,4
823   01,101032022520,5
823   01,101032022700,6
823   01,101032022920,7
823   01,101032023292,8
823   01,101032023800,9
823   01,101032024510,10
823   01,107664000660,11
823   01,107664000920,12
823   01,130306300110,13
823   01,130306300900,14
823   01,130306300750,15
823   01,130306300990,16
823   01,130306301230,17
823   01,109558900124,18
823   01,109546200900,19
823   01,109546201020,20
823   01,109546201500,21
823   01,130340600615,22
823   01,130340600335,23
823   01,130341000585,24
823   01,130341000463,25
823   01,130341800260,26
823   01,130342800090,27
823   01,130342800270,28
823   01,130343500495,29
823   01,130342800271,30
823   01,130342800091,31
823   01,130341800259,32
823   01,130341000154,33
823   01,130343000045,34
823   01,130341600300,35
823   01,130340300391,36
823   01,130341000765,37
823   01,130341000719,38
823   01,130340600690,39
823   01,130340600730,40
823   01,109546201023,41
823   01,109546200905,42
823   01,109558900125,43
823   01,130306301101,44
823   01,130306301041,45
823   01,130306300719,46
823   01,130306300485,47
823   01,130306300113,48
823   01,130306301001,49
823   01,107664000286,50
823   01,107664000021,51
823   01,101032024109,52
823   01,101032023665,53
823   01,101032023289,54
823   01,101032022987,55
823   01,101032022749,56
823   01,101032022499,57
823   01,106271000069,58
823   01,101865205600,59
823   02,130343500495,1
823   02,130342800271,2
823   02,130342800091,3
823   02,130341800259,4
823   02,130341000154,5
823   02,130341600300,6
823   02,130340300391,7
823   02,130341000765,8
823   02,130341000719,9
823   02,130340600690,10
823   02,130340600730,11
823   02,109546201023,12
823   02,109546200905,13
823   02,109558900125,14
823   02,130306301101,15
823   02,130306301041,16
823   02,130306300719,17
823   02,130306300485,18
823   02,130306300113,19
823   02,130306301001,20
823   02,109812700191,21
823   02,109812700237,22
823   02,103205200346,23
823   02,103205200410,24
823   02,104872800064,25
823   02,107708800218,26
823   02,102087900183,27
823   02,112737600175,28
823   02,108564800015,29
823   02,102659800690,30
823   02,102659800360,31
823   02,102659800840,32
823   02,102659801030,33
823   02,101260203357,34
823   02,101260203165,35
823   02,101260202789,36
823   02,101260202557,37
823   02,103261701825,38
823   02,103261701820,39
823   02,101260202530,40
823   02,101260202622,41
823   02,101260202900,42
823   02,101260203060,43
823   02,102659801069,44
823   02,102659800827,45
823   02,102659800777,46
823   02,102659800551,47
823   02,102659800271,48
823   02,108564800036,49
823   02,112737600210,50
823   02,102087900182,51
823   02,102087900230,52
823   02,104872800215,53
823   02,104872800071,54
823   02,112671000175,55
823   02,106458300015,56
823   02,103205200413,57
823   02,103205200353,58
823   02,110429000036,59
823   02,110429000178,60
823   02,110429000310,61
823   02,107664000920,62
823   02,130306300110,63
823   02,130306300900,64
823   02,130306300750,65
823   02,130306300990,66
823   02,130306301230,67
823   02,109558900124,68
823   02,109546200900,69
823   02,109546201020,70
823   02,109546201500,71
823   02,130340600615,72
823   02,130341000585,73
823   02,130341000463,74
823   02,130341800260,75
823   02,130342800090,76
823   02,130342800270,77
823   02,130343500495,78
825   01,101865205600,1
825   01,103673406429,2
825   01,103673406467,3
825   01,100142200430,4
825   01,100142200594,5
825   01,101032022250,6
825   01,101032022520,7
825   01,101032022700,8
825   01,101032022920,9
825   01,101032023292,10
825   01,101032023800,11
825   01,101032024510,12
825   01,108589300008,13
825   01,108589300254,14
825   01,108589300532,15
825   01,108589301140,16
825   01,130488900052,17
825   01,130660700015,18
825   01,130660800141,19
825   01,130660700218,20
825   01,130489600075,21
825   01,130489600185,22
825   01,130488900043,23
825   01,130488800055,24
825   01,108154600170,25
825   01,108589301270,26
825   01,108589301390,27
825   01,108589301604,28
825   01,130660500060,29
825   01,130660500320,30
825   01,130487100700,31
825   01,130660500331,32
825   01,108589301601,33
825   01,108589301391,34
825   01,108589301285,35
825   01,108589301135,36
825   01,107796000100,37
825   01,101032025629,38
825   01,101032024591,39
825   01,101032024109,40
825   01,101032023665,41
825   01,101032023289,42
825   01,101032022499,43
825   01,106271000069,44
825   01,101865205600,45
826   01,131015500085,1
826   01,131015100125,2
826   01,131014500315,3
826   01,131014500145,4
826   01,131014500025,5
826   01,130310600023,6
826   01,130310600097,7
826   01,101087800079,8
826   01,131014500030,9
826   01,131014500260,10
826   01,131014500390,11
826   01,131015100120,12
826   01,131015500085,13
83D   01,101865205600,1
83D   01,106195000602,2
83D   01,105223000304,3
83D   01,101865205600,4
83P   01,101865205600,1
83P   01,101865204805,2
83P   01,101865203437,3
83P   01,101865202847,4
83P   01,101865202645,5
83P   01,101865202307,6
83P   01,101865201843,7
83P   01,101865201409,8
83P   01,101865201245,9
83P   01,101865200553,10
83P   01,106195000484,11
83P   01,105223000301,12
83P   01,101865200556,13
83P   01,101865201246,14
83P   01,101865201410,15
83P   01,101865201844,16
83P   01,101865202308,17
83P   01,101865202646,18
83P   01,101865202848,19
83P   01,101865203438,20
83P   01,101865204806,21
83P   01,101865205600,22
83P   02,101865205600,1
83P   02,101865204805,2
83P   02,101865203437,3
83P   02,101865202847,4
83P   02,101865202645,5
83P   02,101865202307,6
83P   02,101865201843,7
83P   02,101865201409,8
83P   02,101865201245,9
83P   02,101865200553,10
83P   02,106195000484,11
83P   02,105223000162,12
83P   02,100673100635,13
83P   02,103139300272,14
83P   02,105217000075,15
83P   02,101440600383,16
83P   02,100673100042,17
83P   02,105124000301,18
83P   02,105223000161,19
83P   02,106195000481,20
83P   02,101865200556,21
83P   02,101865201246,22
83P   02,101865201410,23
83P   02,101865201844,24
83P   02,101865202308,25
83P   02,101865202646,26
83P   02,101865202848,27
83P   02,101865203438,28
83P   02,101865204806,29
83P   02,101865205600,30
83P   03,101865205600,1
83P   03,101865204805,2
83P   03,101865203437,3
83P   03,101865202847,4
83P   03,101865202645,5
83P   03,101865202307,6
83P   03,101865201843,7
83P   03,101865201409,8
83P   03,101865201245,9
83P   03,101865200553,10
83P   03,105223000161,11
83P   03,106195000481,12
83P   03,101865200556,13
83P   03,101865201246,14
83P   03,101865201410,15
83P   03,101865201844,16
83P   03,101865202308,17
83P   03,101865202646,18
83P   03,101865202848,19
83P   03,101865203438,20
83P   03,101865204806,21
83P   03,101865205600,22
832   01,101865205600,1
832   01,103673406429,2
832   01,101032022250,3
832   01,101032022520,4
832   01,101032022700,5
832   01,101032022920,6
832   01,101032023292,7
832   01,101032023800,8
832   01,101032024510,9
832   01,101032028180,10
832   01,101087800001,11
832   01,101087808060,12
832   01,111676300012,13
832   01,111676300124,14
832   01,111720500044,15
832   01,111698000091,16
832   01,102799400042,17
832   01,102799400130,18
832   01,102799400470,19
832   01,102797900031,20
832   01,101087808075,21
832   01,101087807825,22
832   01,101032028149,23
832   01,130832627001,24
832   01,101032024591,25
832   01,101032024109,26
832   01,101032023665,27
832   01,101032023289,28
832   01,101032022987,29
832   01,101032022749,30
832   01,101032022499,31
832   01,106271000069,32
832   01,101865205600,33
832   07,101865205600,1
832   07,103673406429,2
832   07,101032022250,3
832   07,101032022520,4
832   07,101032022700,5
832   07,101032022920,6
832   07,101032023292,7
832   07,101032023800,8
832   07,101032024510,9
832   07,101032028180,10
832   07,130278900008,11
832   07,130278900028,12
832   07,130278900130,13
832   07,130278900186,14
832   07,130278900202,15
832   07,130278900147,16
832   07,130278900131,17
832   07,130278900107,18
832   07,130278900007,19
832   07,101087800001,20
832   07,101087808060,21
832   07,102798100003,22
832   07,102797900380,23
832   07,102799400467,24
832   07,102799400135,25
832   07,102799400045,26
832   07,111698000090,27
832   07,111720500063,28
832   07,111676300155,29
832   07,111676300015,30
832   07,101087808075,31
832   07,101087807825,32
832   07,101032028149,33
832   07,130832627001,34
832   07,101032024591,35
832   07,101032024109,36
832   07,101032023665,37
832   07,101032023289,38
832   07,101032022987,39
832   07,101032022749,40
832   07,101032022499,41
832   07,106271000069,42
832   07,101865205600,43
8350  02,100980200007,1
8350  02,106751210105,2
8350  02,106751210003,3
8350  02,106751209931,4
8350  02,106751200021,5
8350  02,300542501165,6
8350  02,300542500905,7
8350  02,300542500345,8
8350  02,300154809406,9
8350  02,100314009615,10
8350  02,101032008032,11
8350  02,101032008604,12
8350  02,101032009932,13
8350  02,101032010410,14
8350  02,101032010830,15
8350  02,101032011060,16
8350  02,101032011430,17
8350  02,101032011950,18
8350  02,101032012188,19
8350  02,101032012768,20
8350  02,101032013390,21
8350  02,105314505001,22
8350  02,105314504774,23
8350  02,101032013530,24
8350  02,101032013750,25
8350  02,101032014116,26
8350  02,101032014320,27
8350  02,101032014760,28
8350  02,101032015160,29
8350  02,101032016010,30
8350  02,101032016330,31
8350  02,101032016660,32
8350  02,101032017430,33
8350  02,101032017890,34
8350  02,101032018460,35
8350  02,103868201747,36
8350  02,103868201261,37
8350  02,103868201011,38
8350  02,103868200663,39
8350  02,103868200511,40
8350  02,103868200261,41
8350  02,103868200069,42
8350  02,101865204050,43
8350  02,101865205100,44
8350  02,101865205550,45
8350  02,101865205600,46
8350  07,100980200007,1
8350  07,300542501165,2
8350  07,300542500905,3
8350  07,300542500651,4
8350  07,300542500345,5
8350  07,300542500065,6
8350  07,300154809406,7
8350  07,100314009615,8
8350  07,101032016330,9
8350  07,101032016660,10
8350  07,101032017430,11
8350  07,101032017890,12
8350  07,101032018460,13
8350  07,103868201747,14
8350  07,103868201261,15
8350  07,103868201011,16
8350  07,103868200663,17
8350  07,103868200511,18
8350  07,103868200261,19
8350  07,103868200069,20
8350  07,101865204050,21
8350  07,101865205100,22
8350  07,101865205550,23
8350  07,101865205600,24
836   01,101865205600,1
836   01,130375100668,2
836   01,130375101030,3
836   01,130375101328,4
836   01,130375101816,5
836   01,130375102050,6
836   01,130375102474,7
836   01,130375100113,8
836   01,102662003089,9
836   01,102662000041,10
836   01,102662001155,11
836   01,109678300158,12
836   01,109678300846,13
836   01,109654000120,14
836   01,109658100010,15
836   01,109660000241,16
836   01,109660000131,17
836   01,109660000085,18
836   01,109666700064,19
836   01,130390800080,20
836   01,109668200045,21
836   01,109708000105,22
836   01,112548400042,23
836   01,109694400285,24
836   01,109690300019,25
836   01,109694400280,26
836   01,112548400009,27
836   01,109708000106,28
836   01,109668200068,29
836   01,107834200220,30
836   01,109670100085,31
836   01,109666700055,32
836   01,109660000110,33
836   01,109660000282,34
836   01,109658100011,35
836   01,109654000021,36
836   01,102272000415,37
836   01,106319000107,38
836   01,109678300023,39
836   01,109678300727,40
836   01,102662000705,41
836   01,102662000439,42
836   01,102662000446,43
836   01,102662000772,44
836   01,130375100144,45
836   01,130375102351,46
836   01,130375102061,47
836   01,130375101745,48
836   01,130375101325,49
836   01,130375101059,50
836   01,130375100853,51
836   01,130375100047,52
836   01,101865205600,53
837   01,101865205600,1
837   01,130375100014,2
837   01,130375100668,3
837   01,130375101030,4
837   01,130375101328,5
837   01,130375101816,6
837   01,130375102050,7
837   01,130375102474,8
837   01,130375100113,9
837   01,102662003089,10
837   01,102662000041,11
837   01,102662001155,12
837   01,102662000705,13
837   01,102662000439,14
837   01,102662000395,15
837   01,102662000101,16
837   01,110924000266,17
837   01,110924000660,18
837   01,110924000860,19
837   01,112078300101,20
837   01,110922500475,21
837   01,110922500225,22
837   01,112077000071,23
837   01,109705100014,24
837   01,104057800410,25
837   01,105146800101,26
837   01,105146800855,27
837   01,109698500114,28
837   01,104057800409,29
837   01,104057800037,30
837   01,112078300100,31
837   01,110924000815,32
837   01,110924000705,33
837   01,110924000515,34
837   01,110924000265,35
837   01,110924000105,36
837   01,102662000006,37
837   01,102662000384,38
837   01,102662000446,39
837   01,102662000772,40
837   01,102662003000,41
837   01,102662004000,42
837   01,102662005600,43
837   01,130375100144,44
837   01,130375102351,45
837   01,130375102061,46
837   01,130375101745,47
837   01,130375101325,48
837   01,130375101059,49
837   01,130375100853,50
837   01,130375100047,51
837   01,101865205600,52
838   01,111708500060,1
838   01,111707200170,2
838   01,111706000270,3
838   01,101032020320,4
838   01,111718600532,5
838   01,107995300526,6
838   01,111721800039,7
838   01,107995300535,8
838   01,106734900295,9
838   01,106734900215,10
838   01,106104000125,11
838   01,108919800043,12
838   01,100358500245,13
838   01,100358500415,14
838   01,103868200069,15
838   01,101865205600,16
838   01,101865206721,17
838   01,100941102423,18
838   01,103868200032,19
838   01,100358500280,20
838   01,100358500472,21
838   01,108919800044,22
838   01,105366500177,23
838   01,106281100172,24
838   01,104547000155,25
838   01,107995300026,26
838   01,107995300526,27
838   01,111708500060,28
8401  01,102694800630,1
8401  01,100839000120,2
8401  01,100839000288,3
8401  01,105847000248,4
8401  01,105847000340,5
8401  01,105847000500,6
8401  01,108025300655,7
8401  01,102892800195,8
8401  01,104461300374,9
8401  01,103814700935,10
8401  01,103814700695,11
8401  01,101970200739,12
8401  01,101970200451,13
8401  01,101970200199,14
8401  01,106727600040,15
8401  01,101992000277,16
8401  01,101992000107,17
8401  01,103986100286,18
8401  01,100063400559,19
8401  01,100063400385,20
8401  01,105207001005,21
8401  01,104983400693,22
8401  01,104983400561,23
8401  01,104983400261,24
8401  01,104983400065,25
8401  01,105456701441,26
8401  01,105456701241,27
8401  01,105456700985,28
8401  01,105456700791,29
8401  01,105456700559,30
8401  01,105456700269,31
8401  01,105456700077,32
8401  01,106889001039,33
8401  01,106889000819,34
8401  01,106889000557,35
8401  01,106889000383,36
8401  01,106889000071,37
8401  01,100955301655,38
8401  01,105874400756,39
8401  01,103203701149,40
8401  01,106040000201,41
8401  01,106682500213,42
8401  01,100125900367,43
8401  01,100446100618,44
8401  01,104313100030,45
8401  01,104313100084,46
8401  01,104313100248,47
8401  01,104313100360,48
8401  01,104313100420,49
8401  01,104313100700,50
8401  01,106755300130,51
8401  01,104826400544,52
8401  01,104826400590,53
8401  01,101685900186,54
8401  01,104443700107,55
8401  01,108153300093,56
8401  01,103720401438,57
8401  01,103442300601,58
8401  01,106608400256,59
8401  01,104798300477,60
8401  01,103580400261,61
8401  01,104313100685,62
8401  01,100554000550,63
8401  01,100446101143,64
8401  01,100446100955,65
8401  01,100446100561,66
8401  01,101909000618,67
8401  01,106996500560,68
8401  01,106996500740,69
8401  01,106996500986,70
8401  01,105129400140,71
8401  01,105129400312,72
8401  01,105129400480,73
8401  01,105129400752,74
8401  01,105129400920,75
8401  01,105129401116,76
8401  01,105129401286,77
8401  01,105129401632,78
8401  01,105129401984,79
8401  01,105129402390,80
8401  01,105129402636,81
8401  01,105207000096,82
8401  01,105207000280,83
8401  01,105207000518,84
8401  01,105207000684,85
8401  01,105207001026,86
8401  01,100063400440,87
8401  01,101970200030,88
8401  01,101970200210,89
8401  01,101970200440,90
8401  01,101970200668,91
8401  01,104461300367,92
8401  01,102892800122,93
8401  01,108025300650,94
8401  01,105847000507,95
8401  01,105847000415,96
8401  01,105847000155,97
8401  01,102547900089,98
8401  01,100138800071,99
8401  01,100138800013,100
8401  01,102694800630,101
8401  04,102694800630,1
8401  04,100839000120,2
8401  04,100839000288,3
8401  04,105847000248,4
8401  04,105847000340,5
8401  04,105847000500,6
8401  04,108025300655,7
8401  04,102892800195,8
8401  04,104461300374,9
8401  04,103814700935,10
8401  04,103814700695,11
8401  04,101970200739,12
8401  04,101970200451,13
8401  04,101970200199,14
8401  04,106727600040,15
8401  04,101992000277,16
8401  04,101992000107,17
8401  04,103986100286,18
8401  04,100063400559,19
8401  04,100063400385,20
8401  04,105207001005,21
8401  04,104983400693,22
8401  04,104983400561,23
8401  04,104983400261,24
8401  04,104983400065,25
8401  04,105456701441,26
8401  04,105456701241,27
8401  04,105456700985,28
8401  04,105456700791,29
8401  04,105456700559,30
8401  04,105456700269,31
8401  04,105456700077,32
8401  04,106889001039,33
8401  04,106889000819,34
8401  04,106889000557,35
8401  04,106889000383,36
8401  04,106889000071,37
8401  04,100955301655,38
8401  04,105874400756,39
8401  04,103203701149,40
8401  04,106040000201,41
8401  04,106682500213,42
8401  04,100125900367,43
8401  04,101909000618,44
8401  04,106996500560,45
8401  04,106996500740,46
8401  04,106996500986,47
8401  04,105129400140,48
8401  04,105129400312,49
8401  04,105129400480,50
8401  04,105129400752,51
8401  04,105129400920,52
8401  04,105129401116,53
8401  04,105129401286,54
8401  04,105129401632,55
8401  04,105129401984,56
8401  04,105129402390,57
8401  04,105129402636,58
8401  04,105207000096,59
8401  04,105207000280,60
8401  04,105207000518,61
8401  04,105207000684,62
8401  04,105207001026,63
8401  04,100063400440,64
8401  04,101970200030,65
8401  04,101970200210,66
8401  04,101970200440,67
8401  04,101970200668,68
8401  04,104461300367,69
8401  04,102892800122,70
8401  04,108025300650,71
8401  04,105847000507,72
8401  04,105847000415,73
8401  04,105847000155,74
8401  04,102547900089,75
8401  04,100138800071,76
8401  04,100138800013,77
8401  04,102694800630,78
8401  07,102694800630,1
8401  07,100839000120,2
8401  07,100839000288,3
8401  07,105847000248,4
8401  07,105847000340,5
8401  07,105847000500,6
8401  07,108025300655,7
8401  07,102892800195,8
8401  07,104461300374,9
8401  07,103814700935,10
8401  07,103814700695,11
8401  07,101970200739,12
8401  07,101970200451,13
8401  07,101970200199,14
8401  07,106727600040,15
8401  07,101992000277,16
8401  07,101992000107,17
8401  07,103986100286,18
8401  07,100063400559,19
8401  07,100063400385,20
8401  07,105207001005,21
8401  07,104983400693,22
8401  07,104983400561,23
8401  07,104983400261,24
8401  07,104983400065,25
8401  07,105456701441,26
8401  07,105456701241,27
8401  07,105456700985,28
8401  07,105456700791,29
8401  07,105456700559,30
8401  07,105456700269,31
8401  07,105456700077,32
8401  07,106889001039,33
8401  07,106889000819,34
8401  07,106889000557,35
8401  07,106889000383,36
8401  07,106889000071,37
8401  07,100955301655,38
8401  07,105874400756,39
8401  07,103203701149,40
8401  07,106040000201,41
8401  07,100314000885,42
8401  07,106346400679,43
8401  07,100125900367,44
8401  07,100446100618,45
8401  07,104313100030,46
8401  07,104313100084,47
8401  07,104313100248,48
8401  07,104313100360,49
8401  07,104313100420,50
8401  07,104313100700,51
8401  07,106755300130,52
8401  07,104826400544,53
8401  07,104826400590,54
8401  07,101685900186,55
8401  07,104443700107,56
8401  07,108153300093,57
8401  07,103720401438,58
8401  07,103442300601,59
8401  07,106608400256,60
8401  07,104798300477,61
8401  07,103580400261,62
8401  07,104313100685,63
8401  07,100554000550,64
8401  07,100446101143,65
8401  07,100446100955,66
8401  07,100446100561,67
8401  07,101909000618,68
8401  07,106996500560,69
8401  07,106996500740,70
8401  07,106996500986,71
8401  07,105129400140,72
8401  07,105129400312,73
8401  07,105129400480,74
8401  07,105129400752,75
8401  07,105129400920,76
8401  07,105129401116,77
8401  07,105129401286,78
8401  07,105129401632,79
8401  07,105129401984,80
8401  07,105129402390,81
8401  07,105129402636,82
8401  07,105207000096,83
8401  07,105207000280,84
8401  07,105207000518,85
8401  07,105207000684,86
8401  07,105207001026,87
8401  07,100063400440,88
8401  07,101970200030,89
8401  07,101970200210,90
8401  07,101970200440,91
8401  07,101970200668,92
8401  07,104461300367,93
8401  07,102892800122,94
8401  07,108025300650,95
8401  07,105847000507,96
8401  07,105847000415,97
8401  07,105847000155,98
8401  07,102547900089,99
8401  07,100138800071,100
8401  07,100138800013,101
8401  07,102694800630,102
8405  01,107199200184,1
8405  01,103356200867,2
8405  01,103356200525,3
8405  01,103356200339,4
8405  01,102251500427,5
8405  01,101788000385,6
8405  01,101788000235,7
8405  01,104541400169,8
8405  01,100909000129,9
8405  01,106751201157,10
8405  01,106751200949,11
8405  01,106751200537,12
8405  01,106751200035,13
8405  01,100673101971,14
8405  01,100673101549,15
8405  01,100673101143,16
8405  01,105874400756,17
8405  01,106040000201,18
8405  01,106682500213,19
8405  01,106682500023,20
8405  01,106394300383,21
8405  01,106394300153,22
8405  01,101722801298,23
8405  01,101915000128,24
8405  01,103549500664,25
8405  01,105999200067,26
8405  01,103673400692,27
8405  01,103673400974,28
8405  01,103673401238,29
8405  01,103673401466,30
8405  01,103673401790,31
8405  01,103673402060,32
8405  01,103673402226,33
8405  01,103673402490,34
8405  01,103673402700,35
8405  01,103673402856,36
8405  01,103673403076,37
8405  01,103673403398,38
8405  01,103673403704,39
8405  01,103673403832,40
8405  01,108220500419,41
8405  01,100941102174,42
8405  01,100941102250,43
8405  01,103868200032,44
8405  01,100358500280,45
8405  01,100358500472,46
8405  01,108919800044,47
8405  01,105366500177,48
8405  01,106281100172,49
8405  01,104547000155,50
8405  01,107995300026,51
8405  01,107995300526,52
8405  01,111707200170,53
8405  01,111706000270,54
8405  01,101032020320,55
8405  01,111718600216,56
8405  04,107199200184,1
8405  04,103356200867,2
8405  04,103356200525,3
8405  04,103356200339,4
8405  04,102251500427,5
8405  04,101788000385,6
8405  04,101788000235,7
8405  04,104541400169,8
8405  04,100909000129,9
8405  04,106751201157,10
8405  04,106751200949,11
8405  04,106751200537,12
8405  04,106751200035,13
8405  04,100673101971,14
8405  04,100673101549,15
8405  04,100673101143,16
8405  04,105874400756,17
8405  04,106040000201,18
8405  04,100314000491,19
8405  04,108115500490,20
8405  04,106394300383,21
8405  04,106394300153,22
8405  04,101722801298,23
8405  04,101915000128,24
8405  04,103549500664,25
8405  04,105999200067,26
8405  04,103673400692,27
8405  04,103673400974,28
8405  04,103673401238,29
8405  04,103673401466,30
8405  04,103673401790,31
8405  04,103673402060,32
8405  04,103673402226,33
8405  04,103673402490,34
8405  04,103673402700,35
8405  04,103673402856,36
8405  04,103673403076,37
8405  04,103673403398,38
8405  04,103673403704,39
8405  04,103673403832,40
8405  04,108220500419,41
8405  04,100941102174,42
8405  04,100941102250,43
8405  04,103868200032,44
8405  04,100358500280,45
8405  04,100358500472,46
8405  04,108919800044,47
8405  04,105366500177,48
8405  04,106281100172,49
8405  04,104547000155,50
8405  04,107995300026,51
8405  04,107995300526,52
8405  04,111707200170,53
8405  04,111706000270,54
8405  04,101032020320,55
8405  04,111718600216,56
85    01,101865205600,1
85    01,101865204025,2
85    01,103673403923,3
85    01,103673403837,4
85    01,103673403641,5
85    01,103673403389,6
85    01,103673403065,7
85    01,103673402811,8
85    01,103673402419,9
85    01,103673402227,10
85    01,103673402029,11
85    01,103673401839,12
85    01,103673401467,13
85    01,103673401169,14
85    01,103673400925,15
85    01,103673400761,16
85    01,103673400479,17
85    01,103673400237,18
85    01,105493200884,19
85    01,103549500295,20
85    01,102966900104,21
85    01,102966900348,22
85    01,100939200640,23
85    01,100226400192,24
85    01,100226400600,25
85    01,100673100042,26
85    01,102605200993,27
85    01,100125900965,28
85    01,100635300457,29
85    01,100635300167,30
85    01,101722801727,31
85    01,101915000102,32
85    01,103549500664,33
85    01,105999200067,34
85    01,103673400692,35
85    01,103673400974,36
85    01,103673401238,37
85    01,103673401466,38
85    01,103673401790,39
85    01,103673402060,40
85    01,103673402226,41
85    01,103673402490,42
85    01,103673402700,43
85    01,103673402856,44
85    01,103673403076,45
85    01,103673403398,46
85    01,103673403704,47
85    01,103673403832,48
85    01,103673403910,49
85    01,101865204050,50
85    01,101865205600,51
8501  01,101896800050,1
8501  01,107655100250,2
8501  01,107502600253,3
8501  01,107502600129,4
8501  01,109495100081,5
8501  01,108042700746,6
8501  01,108042700922,7
8501  01,108042701056,8
8501  01,100977000175,9
8501  01,109479000057,10
8501  01,109457300100,11
8501  01,109457300196,12
8501  01,109465900061,13
8501  01,109441600347,14
8501  01,109489101451,15
8501  01,109489101301,16
8501  01,109489101099,17
8501  01,109489100945,18
8501  01,109489100845,19
8501  01,109489100661,20
8501  01,109489100555,21
8501  01,109489100263,22
8501  01,109489100121,23
8501  01,102110600399,24
8501  01,105512504055,25
8501  01,105512504555,26
8501  01,105512503003,27
8501  01,105512501565,28
8501  01,105512501205,29
8501  01,105512500851,30
8501  01,105512500645,31
8501  01,105512500271,32
8501  01,105314501897,33
8501  01,105314501421,34
8501  01,100955301655,35
8501  01,100314000885,36
8501  01,100314000491,37
8501  01,106994000227,38
8501  01,100376100397,39
8501  01,100376100235,40
8501  01,101865200360,41
8501  01,101865200650,42
8501  01,101865201300,43
8501  01,101865201368,44
8501  01,101865201794,45
8501  01,101865202120,46
8501  01,101865202450,47
8501  01,101865202618,48
8501  01,101865203030,49
8501  01,101865204006,50
8501  01,100393500030,51
8501  01,100393500168,52
8501  01,100142200350,53
8501  01,100400100284,54
8501  01,100400100456,55
8501  01,105330600042,56
8501  01,104676300162,57
8501  01,104096900072,58
8501  01,104096900200,59
8501  01,104096900312,60
8501  01,105395500168,61
8501  01,105395500412,62
8501  01,112736300526,63
8501  01,103886900176,64
8501  01,101509000068,65
8501  01,101509000060,66
8501  01,111274700199,67
8501  01,111274700069,68
8501  01,105536801123,69
8501  01,106031100550,70
8550  01,101865205600,1
8550  01,101865206850,2
8550  01,101865207600,3
8550  01,101865208200,4
8550  01,101865208958,5
8550  01,101865209366,6
8550  01,101865209540,7
8550  01,106654802020,8
8550  01,106654802240,9
8550  01,104381201181,10
8550  01,104381200971,11
8550  01,104381200711,12
8550  01,104381200541,13
8550  01,102168200981,14
8550  01,106245902451,15
8550  01,106245902213,16
8550  01,106245901993,17
8550  01,106245901735,18
8550  01,100032900759,19
8550  01,100032900565,20
8550  01,100032900317,21
8550  01,100032900159,22
8550  01,104833701803,23
8550  01,104833701273,24
8550  01,104833700703,25
8550  01,104833700099,26
8550  01,105056600445,27
8550  01,105056602840,28
8550  01,105056603000,29
8550  01,105056604807,30
8550  01,105056605009,31
8550  01,105056606060,32
8550  01,105056607069,33
8550  01,105056606555,34
8550  01,105056607039,35
8550  01,105056608001,36
8550  01,105056608000,37
8550  01,105056607428,38
8550  01,105056607240,39
8550  01,105056607040,40
8550  01,105056606554,41
8550  01,105056607070,42
8550  01,105056605010,43
8550  01,105056604808,44
8550  01,105056603333,45
8550  01,105056602839,46
8550  01,105056602210,47
8550  01,105056600890,48
8550  01,100446108100,49
8550  01,104833700088,50
8550  01,104833700704,51
8550  01,104833701274,52
8550  01,104833701804,53
8550  01,100032900202,54
8550  01,100032900434,55
8550  01,100032900636,56
8550  01,106245901676,57
8550  01,106245901898,58
8550  01,106245902126,59
8550  01,106245902426,60
8550  01,106245901130,61
8550  01,102168200147,62
8550  01,104381200630,63
8550  01,104381200900,64
8550  01,104381201120,65
8550  01,106654802261,66
8550  01,106654802101,67
8550  01,101865209463,68
8550  01,101865209207,69
8550  01,101865208953,70
8550  01,101865208721,71
8550  01,101865205600,72
8551  01,101865205600,1
8551  01,101032020681,2
