id_viagem,horario_saida,id_ponto,id_linha
3029  011080140720,07:20:00,102331600590,3029  01
3029  011080140855,08:55:00,102331600590,3029  01
3029  011080141035,10:35:00,102331600590,3029  01
3029  011080141112,11:12:00,102331600590,3029  01
3029  011080141148,11:48:00,102331600590,3029  01
3029  011080141200,12:00:00,102331600590,3029  01
3029  011080141530,15:30:00,102331600590,3029  01
342   011080110501,05:01:00,100980200007,342   01
342   011080110749,07:49:00,100980200007,342   01
342   011080110809,08:09:00,100980200007,342   01
342   011080111445,14:45:00,100980200007,342   01
342   011080111646,16:46:00,100980200007,342   01
342   011080111654,16:54:00,100980200007,342   01
342   011080112143,21:43:00,100980200007,342   01
3051  011080471000,10:00:00,107385600600,3051  01
3051  011080471400,14:00:00,107385600600,3051  01
3051  011080471650,16:50:00,107385600600,3051  01
3051  011080471825,18:25:00,107385600600,3051  01
3051  011080471910,19:10:00,107385600600,3051  01
30    011080430540,05:40:00,130311900120,30    01
30    011080430554,05:54:00,130311900120,30    01
30    011080430642,06:42:00,130311900120,30    01
30    011080430912,09:12:00,130311900120,30    01
30    011080431012,10:12:00,130311900120,30    01
30    011080431136,11:36:00,130311900120,30    01
30    011080431324,13:24:00,130311900120,30    01
30    011080431500,15:00:00,130311900120,30    01
30    011080431653,16:53:00,130311900120,30    01
30    011080431820,18:20:00,130311900120,30    01
5102  091080280530,05:30:00,110428806631,5102  09
3150  011070090700,07:00:00,102331600520,3150  01
3150  011070091240,12:40:00,102331600520,3150  01
3150  011070091300,13:00:00,102331600520,3150  01
3150  011070092030,20:30:00,102331600520,3150  01
3150  011070092100,21:00:00,102331600520,3150  01
3150  011010040830,08:30:00,102331600520,3150  01
3150  011010041000,10:00:00,102331600520,3150  01
3150  011010041130,11:30:00,102331600520,3150  01
3150  011010041500,15:00:00,102331600520,3150  01
3150  011010041600,16:00:00,102331600520,3150  01
3150  011010042100,21:00:00,102331600520,3150  01
4403C 011070080750,07:50:00,110353400220,4403C 01
4403C 011070081610,16:10:00,110353400220,4403C 01
4403C 011070081710,17:10:00,110353400220,4403C 01
4403C 011070081810,18:10:00,110353400220,4403C 01
4403C 011070082310,23:10:00,110353400220,4403C 01
4403C 011080220932,09:32:00,110353400220,4403C 01
4403C 011080221302,13:02:00,110353400220,4403C 01
4403C 011080221432,14:32:00,110353400220,4403C 01
4403C 011080221802,18:02:00,110353400220,4403C 01
4403C 011080221902,19:02:00,110353400220,4403C 01
4403C 011080222102,21:02:00,110353400220,4403C 01
SC03B 011080440935,09:35:00,100808400071,SC03B 01
SC03B 011080441035,10:35:00,100808400071,SC03B 01
SC03B 011080441435,14:35:00,100808400071,SC03B 01
SC03B 011080441605,16:05:00,100808400071,SC03B 01
SC03B 011080441620,16:20:00,100808400071,SC03B 01
SC02B 011080380530,05:30:00,101522200232,SC02B 01
SC02B 011080380705,07:05:00,101522200232,SC02B 01
SC02B 011080380840,08:40:00,101522200232,SC02B 01
SC02B 011080381120,11:20:00,101522200232,SC02B 01
SC02B 011080381515,15:15:00,101522200232,SC02B 01
SC02B 011080381620,16:20:00,101522200232,SC02B 01
SC02B 011080381850,18:50:00,101522200232,SC02B 01
SC02B 011080382000,20:00:00,101522200232,SC02B 01
712   021010052045,20:45:00,105289203700,712   02
712   021010052100,21:00:00,105289203700,712   02
712   021010052300,23:00:00,105289203700,712   02
1170  012080180750,07:50:00,100770600050,1170  01
1170  012080180910,09:10:00,100770600050,1170  01
1170  012080181040,10:40:00,100770600050,1170  01
1170  012080181110,11:10:00,100770600050,1170  01
1170  012080181240,12:40:00,100770600050,1170  01
1170  012080181610,16:10:00,100770600050,1170  01
1170  012080182110,21:10:00,100770600050,1170  01
1170  012080182140,21:40:00,100770600050,1170  01
1170  012080182300,23:00:00,100770600050,1170  01
SC02B 011010082330,23:30:00,101522200232,SC02B 01
715   011080420444,04:44:00,101865205600,715   01
715   011080420543,05:43:00,101865205600,715   01
715   011080420612,06:12:00,101865205600,715   01
715   011080420910,09:10:00,101865205600,715   01
715   011080421245,12:45:00,101865205600,715   01
715   011080421325,13:25:00,101865205600,715   01
715   011080421620,16:20:00,101865205600,715   01
715   011080422025,20:25:00,101865205600,715   01
715   011080422225,22:25:00,101865205600,715   01
715   011080422255,22:55:00,101865205600,715   01
822   061010011700,17:00:00,103261701820,822   06
822   061010011730,17:30:00,103261701820,822   06
822   061010012130,21:30:00,103261701820,822   06
822   061010012300,23:00:00,103261701820,822   06
822   061070011305,13:05:00,103261701820,822   06
822   061070012105,21:05:00,103261701820,822   06
822   061070012235,22:35:00,103261701820,822   06
822   061080011330,13:30:00,103261701820,822   06
822   061080011700,17:00:00,103261701820,822   06
822   061080012035,20:35:00,103261701820,822   06
822   051070011035,10:35:00,103261701820,822   05
822   051070011145,11:45:00,103261701820,822   05
822   051010010430,04:30:00,103261701820,822   05
822   051010010600,06:00:00,103261701820,822   05
822   051010010700,07:00:00,103261701820,822   05
822   051010010930,09:30:00,103261701820,822   05
303   011010070520,05:20:00,130311900120,303   01
303   011010070550,05:50:00,130311900120,303   01
303   011010070950,09:50:00,130311900120,303   01
303   011010071050,10:50:00,130311900120,303   01
303   011010071650,16:50:00,130311900120,303   01
303   011010071820,18:20:00,130311900120,303   01
304   011010070815,08:15:00,130311900120,304   01
304   011010071045,10:45:00,130311900120,304   01
304   011010071115,11:15:00,130311900120,304   01
304   011010071245,12:45:00,130311900120,304   01
304   011010071615,16:15:00,130311900120,304   01
304   011010072215,22:15:00,130311900120,304   01
321   011070051100,11:00:00,110256000098,321   01
321   011070051530,15:30:00,110256000098,321   01
321   011070051800,18:00:00,110256000098,321   01
201   011010062015,20:15:00,117062002431,201   01
201   021010041245,12:45:00,117062002431,201   02
201   021010041545,15:45:00,117062002431,201   02
201   021010041845,18:45:00,117062002431,201   02
201   021010041945,19:45:00,117062002431,201   02
321   011010051400,14:00:00,110256000098,321   01
321   011010051430,14:30:00,110256000098,321   01
633   021010040010,00:10:00,110998800036,633   02
633   021010040130,01:30:00,110998800036,633   02
308   021070090330,03:30:00,100980200007,308   02
32    021010090040,00:40:00,100980200007,32    02
3301A 011010120700,07:00:00,108296800379,3301A 01
3301A 011010121030,10:30:00,108296800379,3301A 01
3301A 011010121130,11:30:00,108296800379,3301A 01
3301A 011010121530,15:30:00,108296800379,3301A 01
4410  011010050700,07:00:00,107104000671,4410  01
4410  011010051900,19:00:00,107104000671,4410  01
4410  011010052000,20:00:00,107104000671,4410  01
533   012010031730,17:30:00,103538100075,533   01
533   012010032245,22:45:00,103538100075,533   01
535   011010050630,06:30:00,600001100057,535   01
535   011010051200,12:00:00,600001100057,535   01
535   011010051230,12:30:00,600001100057,535   01
535   011010051430,14:30:00,600001100057,535   01
535   011010051630,16:30:00,600001100057,535   01
535   011010052000,20:00:00,600001100057,535   01
535   011010052300,23:00:00,600001100057,535   01
3503A 021010080035,00:35:00,111797000194,3503A 02
3503A 021010080120,01:20:00,111797000194,3503A 02
5503A 031070040010,00:10:00,109588100160,5503A 03
310   011010100545,05:45:00,130311900120,310   01
310   011010100945,09:45:00,130311900120,310   01
310   011010101045,10:45:00,130311900120,310   01
310   011010101315,13:15:00,130311900120,310   01
310   011010101515,15:15:00,130311900120,310   01
310   011010101545,15:45:00,130311900120,310   01
310   011010101745,17:45:00,130311900120,310   01
310   011010102345,23:45:00,130311900120,310   01
335   011010080600,06:00:00,100980200007,335   01
335   011010080730,07:30:00,100980200007,335   01
335   011010080830,08:30:00,100980200007,335   01
335   011010081400,14:00:00,100980200007,335   01
335   011010081800,18:00:00,100980200007,335   01
335   011010082230,22:30:00,100980200007,335   01
315   011010070500,05:00:00,100980200007,315   01
315   011010070600,06:00:00,100980200007,315   01
315   011010070700,07:00:00,100980200007,315   01
315   011010071330,13:30:00,100980200007,315   01
315   011010072145,21:45:00,100980200007,315   01
315   011010072215,22:15:00,100980200007,315   01
8101  031010010600,06:00:00,105803500405,8101  03
8101  031010010730,07:30:00,105803500405,8101  03
8101  031010011230,12:30:00,105803500405,8101  03
633   021070040010,00:10:00,110998800036,633   02
318   021010070005,00:05:00,100980200007,318   02
318   021010070055,00:55:00,100980200007,318   02
337   011010021540,15:40:00,100980200007,337   01
337   011010022240,22:40:00,100980200007,337   01
4150  022010080740,07:40:00,101438700550,4150  02
4150  022010081140,11:40:00,101438700550,4150  02
4150  022010081210,12:10:00,101438700550,4150  02
4150  022010081410,14:10:00,101438700550,4150  02
4150  022010081510,15:10:00,101438700550,4150  02
4150  022010082110,21:10:00,101438700550,4150  02
4150  022010082310,23:10:00,101438700550,4150  02
3503A 021070050020,00:20:00,111797000194,3503A 02
SC01B 011070130754,07:54:00,101722810021,SC01B 01
SC01B 011070130929,09:29:00,101722810021,SC01B 01
SC01B 011070131029,10:29:00,101722810021,SC01B 01
SC01B 011070131044,10:44:00,101722810021,SC01B 01
SC01B 011070131129,11:29:00,101722810021,SC01B 01
SC01B 011070131734,17:34:00,101722810021,SC01B 01
9408  011010150030,00:30:00,101794000010,9408  01
9408  011010152225,22:25:00,101794000010,9408  01
9408  011010152325,23:25:00,101794000010,9408  01
9410  011010250750,07:50:00,102346001085,9410  01
9410  011010251150,11:50:00,102346001085,9410  01
9410  011010251450,14:50:00,102346001085,9410  01
9410  011010251750,17:50:00,102346001085,9410  01
9410  011010252150,21:50:00,102346001085,9410  01
2101  021010130618,06:18:00,106588902151,2101  02
2101  021010130937,09:37:00,106588902151,2101  02
2101  021010131113,11:13:00,106588902151,2101  02
2101  021010131143,11:43:00,106588902151,2101  02
2101  021010131243,12:43:00,106588902151,2101  02
326   011010120430,04:30:00,100980200007,326   01
326   011010120600,06:00:00,100980200007,326   01
326   011010120630,06:30:00,100980200007,326   01
326   011010120830,08:30:00,100980200007,326   01
326   011010121100,11:00:00,100980200007,326   01
326   011010121200,12:00:00,100980200007,326   01
326   011010121300,13:00:00,100980200007,326   01
326   011010121600,16:00:00,100980200007,326   01
326   011010121730,17:30:00,100980200007,326   01
326   011010121930,19:30:00,100980200007,326   01
326   011010122050,20:50:00,100980200007,326   01
329   011010100930,09:30:00,100980200007,329   01
329   011010101000,10:00:00,100980200007,329   01
329   011010101200,12:00:00,100980200007,329   01
329   011010101430,14:30:00,100980200007,329   01
329   011010101730,17:30:00,100980200007,329   01
340   011010040630,06:30:00,100980200007,340   01
340   011010041130,11:30:00,100980200007,340   01
340   011010041900,19:00:00,100980200007,340   01
340   011010041930,19:30:00,100980200007,340   01
340   011010042100,21:00:00,100980200007,340   01
821   011010041100,11:00:00,103261701820,821   01
821   011010041230,12:30:00,103261701820,821   01
821   011010041300,13:00:00,103261701820,821   01
821   011010041400,14:00:00,103261701820,821   01
8208  011010110005,00:05:00,103897200036,8208  01
8208  011010110645,06:45:00,103897200036,8208  01
8208  011010110745,07:45:00,103897200036,8208  01
8208  011010110815,08:15:00,103897200036,8208  01
8208  011010111145,11:45:00,103897200036,8208  01
8208  011010111215,12:15:00,103897200036,8208  01
8208  011010111245,12:45:00,103897200036,8208  01
8208  011010111745,17:45:00,103897200036,8208  01
8208  011010111845,18:45:00,103897200036,8208  01
8208  011010111915,19:15:00,103897200036,8208  01
4403D 011070120620,06:20:00,104147000010,4403D 01
4403D 011070120700,07:00:00,104147000010,4403D 01
4403D 011070120907,09:07:00,104147000010,4403D 01
4403D 011070120947,09:47:00,104147000010,4403D 01
4403D 011070121236,12:36:00,104147000010,4403D 01
4403D 011070121750,17:50:00,104147000010,4403D 01
4403D 011070121820,18:20:00,104147000010,4403D 01
4801A 021010130530,05:30:00,109207300780,4801A 02
4801A 021010131830,18:30:00,109207300780,4801A 02
105   011010060600,06:00:00,100047300510,105   01
105   011010060700,07:00:00,100047300510,105   01
105   011010060930,09:30:00,100047300510,105   01
105   011010061000,10:00:00,100047300510,105   01
105   011010061630,16:30:00,100047300510,105   01
105   011010061800,18:00:00,100047300510,105   01
4106  011010091830,18:30:00,105225600340,4106  01
4106  021010090930,09:30:00,105225600340,4106  02
4106  021010091130,11:30:00,105225600340,4106  02
4106  021010091300,13:00:00,105225600340,4106  02
4106  021010091430,14:30:00,105225600340,4106  02
4106  021010091630,16:30:00,105225600340,4106  02
9214  032010011600,16:00:00,111578600295,9214  03
9214  032010012200,22:00:00,111578600295,9214  03
203   011080151035,10:35:00,108253600219,203   01
203   011080151435,14:35:00,108253600219,203   01
325   021010030145,01:45:00,100980200007,325   02
85    011080010700,07:00:00,101865205600,85    01
85    011080010745,07:45:00,101865205600,85    01
85    011080010820,08:20:00,101865205600,85    01
85    011080011100,11:00:00,101865205600,85    01
85    011080011140,11:40:00,101865205600,85    01
85    011080011340,13:40:00,101865205600,85    01
85    011080011715,17:15:00,101865205600,85    01
85    011080012020,20:20:00,101865205600,85    01
85    011080012120,21:20:00,101865205600,85    01
51    021010020145,01:45:00,105481603700,51    02
51    021010020215,02:15:00,105481603700,51    02
51    021010020235,02:35:00,105481603700,51    02
51    021070020215,02:15:00,105481603700,51    02
51    021070020345,03:45:00,105481603700,51    02
51    021080030035,00:35:00,105481603700,51    02
51    021080030115,01:15:00,105481603700,51    02
4802A 032070090400,04:00:00,104830900830,4802A 03
4802A 051010061240,12:40:00,106534300002,4802A 05
4802A 051010061815,18:15:00,106534300002,4802A 05
331   011080240640,06:40:00,100980200007,331   01
331   011080240700,07:00:00,100980200007,331   01
331   011080240930,09:30:00,100980200007,331   01
331   011080241330,13:30:00,100980200007,331   01
331   011080242355,23:55:00,100980200007,331   01
5106  012010021700,17:00:00,101438700550,5106  01
5106  032010020600,06:00:00,101438700550,5106  03
5106  032010020730,07:30:00,101438700550,5106  03
5106  052010021000,10:00:00,101438700550,5106  05
5106  052010021200,12:00:00,101438700550,5106  05
5106  052010021400,14:00:00,101438700550,5106  05
5106  052010021420,14:20:00,101438700550,5106  05
5106  052010021600,16:00:00,101438700550,5106  05
33    011010140420,04:20:00,100980200007,33    01
33    011010140520,05:20:00,100980200007,33    01
33    011010140640,06:40:00,100980200007,33    01
33    011010140820,08:20:00,100980200007,33    01
33    011010141020,10:20:00,100980200007,33    01
33    011010141400,14:00:00,100980200007,33    01
33    011010141520,15:20:00,100980200007,33    01
33    011010141720,17:20:00,100980200007,33    01
33    011010141830,18:30:00,100980200007,33    01
33    011010142230,22:30:00,100980200007,33    01
331   011010090600,06:00:00,100980200007,331   01
331   011010090700,07:00:00,100980200007,331   01
331   011010091100,11:00:00,100980200007,331   01
331   011010091600,16:00:00,100980200007,331   01
331   011010091730,17:30:00,100980200007,331   01
331   011010092200,22:00:00,100980200007,331   01
327   011010100530,05:30:00,100980200007,327   01
327   011010101000,10:00:00,100980200007,327   01
327   011010101130,11:30:00,100980200007,327   01
327   011010101430,14:30:00,100980200007,327   01
327   021010060630,06:30:00,100980200007,327   02
327   021010061400,14:00:00,100980200007,327   02
332   011010100600,06:00:00,100980200007,332   01
332   011010100800,08:00:00,100980200007,332   01
332   011010101130,11:30:00,100980200007,332   01
332   011010101400,14:00:00,100980200007,332   01
332   011010101430,14:30:00,100980200007,332   01
332   011010101730,17:30:00,100980200007,332   01
332   011010101900,19:00:00,100980200007,332   01
332   011010102030,20:30:00,100980200007,332   01
640   011010060730,07:30:00,107042600140,640   01
640   011010060930,09:30:00,107042600140,640   01
640   011010061330,13:30:00,107042600140,640   01
640   011010061430,14:30:00,107042600140,640   01
640   011010061600,16:00:00,107042600140,640   01
640   011010062222,22:22:00,107042600140,640   01
9201  051070081800,18:00:00,100918800001,9201  05
9201  051070082030,20:30:00,100918800001,9201  05
8107  011010090010,00:10:00,103397900021,8107  01
8107  011010091800,18:00:00,103397900021,8107  01
9407  011010180940,09:40:00,102813301374,9407  01
9407  011010181400,14:00:00,102813301374,9407  01
9407  011010182040,20:40:00,102813301374,9407  01
9407  011010182130,21:30:00,102813301374,9407  01
9407  022010170600,06:00:00,104745000356,9407  02
9407  022010170810,08:10:00,104745000356,9407  02
9407  022010171050,10:50:00,104745000356,9407  02
9407  022010171112,11:12:00,104745000356,9407  02
9407  022010171200,12:00:00,104745000356,9407  02
9407  031010081000,10:00:00,102813301374,9407  03
9407  042010100936,09:36:00,104745000356,9407  04
8103  012010190630,06:30:00,104038900495,8103  01
8103  012010190752,07:52:00,104038900495,8103  01
8103  012010190951,09:51:00,104038900495,8103  01
8103  012010191437,14:37:00,104038900495,8103  01
8103  012010191607,16:07:00,104038900495,8103  01
SC01B 011010160750,07:50:00,101722810021,SC01B 01
SC01B 011010161020,10:20:00,101722810021,SC01B 01
SC01B 011010161620,16:20:00,101722810021,SC01B 01
9206  011010150840,08:40:00,100891300035,9206  01
9206  011010151010,10:10:00,100891300035,9206  01
9206  011010151637,16:37:00,100891300035,9206  01
9206  011010151807,18:07:00,100891300035,9206  01
9206  011010151837,18:37:00,100891300035,9206  01
9206  011010151937,19:37:00,100891300035,9206  01
9206  011010152330,23:30:00,100891300035,9206  01
341   011010030305,03:05:00,100980200007,341   01
341   011010030400,04:00:00,100980200007,341   01
341   011010032040,20:40:00,100980200007,341   01
623   011080230525,05:25:00,107042600140,623   01
623   011080231035,10:35:00,107042600140,623   01
623   011080231135,11:35:00,107042600140,623   01
623   011080231645,16:45:00,107042600140,623   01
623   011080231935,19:35:00,107042600140,623   01
623   011080232120,21:20:00,107042600140,623   01
3302A 031010150135,01:35:00,300107700825,3302A 03
3302A 031010150821,08:21:00,300107700825,3302A 03
3302A 031010150915,09:15:00,300107700825,3302A 03
3302A 031010150929,09:29:00,300107700825,3302A 03
3302A 031010150952,09:52:00,300107700825,3302A 03
3302A 031010151004,10:04:00,300107700825,3302A 03
3302A 031010151107,11:07:00,300107700825,3302A 03
3302A 031010151219,12:19:00,300107700825,3302A 03
3302A 031010151325,13:25:00,300107700825,3302A 03
3302A 031010151428,14:28:00,300107700825,3302A 03
3302A 031010151754,17:54:00,300107700825,3302A 03
3302A 031010152027,20:27:00,300107700825,3302A 03
3302A 031010152330,23:30:00,300107700825,3302A 03
4501  041010040500,05:00:00,110666100231,4501  04
4501  041010040530,05:30:00,110666100231,4501  04
4501  041010040700,07:00:00,110666100231,4501  04
4501  041010040830,08:30:00,110666100231,4501  04
4501  041010040900,09:00:00,110666100231,4501  04
4501  041010041000,10:00:00,110666100231,4501  04
4501  041010041400,14:00:00,110666100231,4501  04
4501  041010041530,15:30:00,110666100231,4501  04
4501  041010041700,17:00:00,110666100231,4501  04
4501  041010041740,17:40:00,110666100231,4501  04
4501  041010041905,19:05:00,110666100231,4501  04
5401  061080020210,02:10:00,112613001980,5401  06
6350  011010060740,07:40:00,110998800036,6350  01
6350  011010060840,08:40:00,110998800036,6350  01
6350  011010060920,09:20:00,110998800036,6350  01
6350  011010061340,13:40:00,110998800036,6350  01
6350  011010061540,15:40:00,110998800036,6350  01
6350  011010061940,19:40:00,110998800036,6350  01
6350  011010062020,20:20:00,110998800036,6350  01
6350  011010062220,22:20:00,110998800036,6350  01
8550  011010021200,12:00:00,101865205600,8550  01
8550  011010021230,12:30:00,101865205600,8550  01
627   021010140030,00:30:00,107042600140,627   02
627   021080180350,03:50:00,107042600140,627   02
5250  021080020010,00:10:00,105481603700,5250  02
331   031080082230,22:30:00,100980200007,331   03
337   011080050630,06:30:00,100980200007,337   01
337   011080050710,07:10:00,100980200007,337   01
337   011080051410,14:10:00,100980200007,337   01
337   011080051730,17:30:00,100980200007,337   01
337   011080051850,18:50:00,100980200007,337   01
337   011080052110,21:10:00,100980200007,337   01
8103  021010160800,08:00:00,103013200572,8103  02
8103  021010161156,11:56:00,103013200572,8103  02
8103  021010161856,18:56:00,103013200572,8103  02
8103  021010162226,22:26:00,103013200572,8103  02
8102  021070060230,02:30:00,106583500151,8102  02
638   011010100650,06:50:00,110998800036,638   01
638   011010101950,19:50:00,110998800036,638   01
638   011010102020,20:20:00,110998800036,638   01
4031  011010100930,09:30:00,105152800095,4031  01
4031  011010101500,15:00:00,105152800095,4031  01
4031  011010101530,15:30:00,105152800095,4031  01
4031  011010102000,20:00:00,105152800095,4031  01
342   041070041310,13:10:00,100980200007,342   04
342   011070050400,04:00:00,100980200007,342   01
342   011070050905,09:05:00,100980200007,342   01
342   011070051150,11:50:00,100980200007,342   01
342   011070051530,15:30:00,100980200007,342   01
342   011070051605,16:05:00,100980200007,342   01
342   011070051715,17:15:00,100980200007,342   01
342   011070051840,18:40:00,100980200007,342   01
342   011070052240,22:40:00,100980200007,342   01
342   011070052310,23:10:00,100980200007,342   01
9402  012010100640,06:40:00,102832200300,9402  01
9402  012010100910,09:10:00,102832200300,9402  01
9402  012010101240,12:40:00,102832200300,9402  01
9402  012010102240,22:40:00,102832200300,9402  01
9202  031070250530,05:30:00,100053300023,9202  03
9202  031070250620,06:20:00,100053300023,9202  03
9202  031070250820,08:20:00,100053300023,9202  03
9202  031070250915,09:15:00,100053300023,9202  03
9202  031070251105,11:05:00,100053300023,9202  03
9202  031070251128,11:28:00,100053300023,9202  03
9202  031070251242,12:42:00,100053300023,9202  03
9202  031070251312,13:12:00,100053300023,9202  03
9202  031070251555,15:55:00,100053300023,9202  03
9202  031070251818,18:18:00,100053300023,9202  03
9202  031070252300,23:00:00,100053300023,9202  03
328   021080210555,05:55:00,113029200135,328   02
9503  022010090630,06:30:00,104781300385,9503  02
9503  022010091120,11:20:00,104781300385,9503  02
342   011010040430,04:30:00,100980200007,342   01
342   011010040850,08:50:00,100980200007,342   01
342   011010041310,13:10:00,100980200007,342   01
342   011010041430,14:30:00,100980200007,342   01
342   011010041640,16:40:00,100980200007,342   01
342   011010041725,17:25:00,100980200007,342   01
342   011010041910,19:10:00,100980200007,342   01
342   011010042015,20:15:00,100980200007,342   01
342   011010042300,23:00:00,100980200007,342   01
4111  041070170200,02:00:00,106939800501,4111  04
4111  041070172000,20:00:00,106939800501,4111  04
4111  041070172330,23:30:00,106939800501,4111  04
51    011010050806,08:06:00,105481603700,51    01
51    011010050842,08:42:00,105481603700,51    01
51    011010050920,09:20:00,105481603700,51    01
51    011010051030,10:30:00,105481603700,51    01
51    011010051036,10:36:00,105481603700,51    01
51    011010051142,11:42:00,105481603700,51    01
51    011010051237,12:37:00,105481603700,51    01
51    011010051307,13:07:00,105481603700,51    01
51    011010051354,13:54:00,105481603700,51    01
51    011010051514,15:14:00,105481603700,51    01
51    011010051607,16:07:00,105481603700,51    01
51    011010051706,17:06:00,105481603700,51    01
51    011010051730,17:30:00,105481603700,51    01
51    011010051736,17:36:00,105481603700,51    01
51    011010051755,17:55:00,105481603700,51    01
51    011010051808,18:08:00,105481603700,51    01
51    011010051918,19:18:00,105481603700,51    01
51    011010051936,19:36:00,105481603700,51    01
51    011010052035,20:35:00,105481603700,51    01
51    011010052125,21:25:00,105481603700,51    01
608   011010200930,09:30:00,107042600140,608   01
608   011010201030,10:30:00,107042600140,608   01
608   011010201252,12:52:00,107042600140,608   01
608   011010201852,18:52:00,107042600140,608   01
608   011010202222,22:22:00,107042600140,608   01
608   011010202250,22:50:00,107042600140,608   01
4031  011080250500,05:00:00,105152800095,4031  01
4031  011080250600,06:00:00,105152800095,4031  01
4031  011080250645,06:45:00,105152800095,4031  01
4031  011080251005,10:05:00,105152800095,4031  01
4031  011080251305,13:05:00,105152800095,4031  01
4031  011080251740,17:40:00,105152800095,4031  01
4031  011080251840,18:40:00,105152800095,4031  01
9501  071080281035,10:35:00,102315500201,9501  07
9501  071080281725,17:25:00,102315500201,9501  07
9501  071080281825,18:25:00,102315500201,9501  07
9501  012080440515,05:15:00,111098400036,9501  01
9501  012080440555,05:55:00,111098400036,9501  01
9501  012080440945,09:45:00,111098400036,9501  01
9501  012080441445,14:45:00,111098400036,9501  01
9501  012080441545,15:45:00,111098400036,9501  01
9501  012080442115,21:15:00,111098400036,9501  01
9501  012080442215,22:15:00,111098400036,9501  01
9104  012010180630,06:30:00,112241700802,9104  01
9104  012010180830,08:30:00,112241700802,9104  01
9104  012010181300,13:00:00,112241700802,9104  01
4201  011010151200,12:00:00,103594600110,4201  01
4201  011010151300,13:00:00,103594600110,4201  01
4201  011010151400,14:00:00,103594600110,4201  01
4201  011010151430,14:30:00,103594600110,4201  01
4201  011010151630,16:30:00,103594600110,4201  01
4201  011010151830,18:30:00,103594600110,4201  01
4201  011010152200,22:00:00,103594600110,4201  01
4201  011010152300,23:00:00,103594600110,4201  01
3501B 012080351610,16:10:00,109007800166,3501B 01
3501B 012080351910,19:10:00,109007800166,3501B 01
636   021010100020,00:20:00,110998800036,636   02
636   021010100220,02:20:00,110998800036,636   02
636   021010100320,03:20:00,110998800036,636   02
636   021010101100,11:00:00,110998800036,636   02
636   021010101130,11:30:00,110998800036,636   02
636   021010101300,13:00:00,110998800036,636   02
636   021010101430,14:30:00,110998800036,636   02
5250  032010030520,05:20:00,130828600055,5250  03
5250  032010030720,07:20:00,130828600055,5250  03
5250  032010030840,08:40:00,130828600055,5250  03
5250  032010030940,09:40:00,130828600055,5250  03
5250  032010031940,19:40:00,130828600055,5250  03
9250  021010271120,11:20:00,103544100210,9250  02
8205  052010081200,12:00:00,102922400045,8205  05
8205  052010081500,15:00:00,102922400045,8205  05
8205  052010081658,16:58:00,102922400045,8205  05
8205  052010081828,18:28:00,102922400045,8205  05
8205  061010071455,14:55:00,109007800166,8205  06
8205  061010071825,18:25:00,109007800166,8205  06
4034  101010051820,18:20:00,100694600080,4034  10
4034  101010052120,21:20:00,100694600080,4034  10
4034  101010052250,22:50:00,100694600080,4034  10
4034  021010130955,09:55:00,100694600080,4034  02
4034  021010131055,10:55:00,100694600080,4034  02
4034  021010131325,13:25:00,100694600080,4034  02
639   012010050655,06:55:00,103538100075,639   01
639   012010051525,15:25:00,103538100075,639   01
639   012010051655,16:55:00,103538100075,639   01
639   012010052155,21:55:00,103538100075,639   01
639   012010052325,23:25:00,103538100075,639   01
4111  041010152205,22:05:00,106939800501,4111  04
402   061010080615,06:15:00,130063100003,402   06
402   061010080645,06:45:00,130063100003,402   06
327   011080380635,06:35:00,100980200007,327   01
327   011080381015,10:15:00,100980200007,327   01
327   011080381345,13:45:00,100980200007,327   01
327   011080381605,16:05:00,100980200007,327   01
327   011080381805,18:05:00,100980200007,327   01
327   011080381905,19:05:00,100980200007,327   01
313   011080280455,04:55:00,130311900120,313   01
313   011080280735,07:35:00,130311900120,313   01
313   011080280755,07:55:00,130311900120,313   01
313   011080281915,19:15:00,130311900120,313   01
313   011080282015,20:15:00,130311900120,313   01
313   011080282045,20:45:00,130311900120,313   01
9411  032010031440,14:40:00,108025300178,9411  03
9411  032010031540,15:40:00,108025300178,9411  03
9411  032010032210,22:10:00,108025300178,9411  03
9411  012010140810,08:10:00,108025300178,9411  01
9411  012010141040,10:40:00,108025300178,9411  01
625   011010100530,05:30:00,107042600140,625   01
625   011010100930,09:30:00,107042600140,625   01
625   011010101600,16:00:00,107042600140,625   01
625   011010101930,19:30:00,107042600140,625   01
625   011010102200,22:00:00,107042600140,625   01
9208  012010161100,11:00:00,111293600038,9208  01
9208  012010161130,11:30:00,111293600038,9208  01
9208  012010161200,12:00:00,111293600038,9208  01
9208  012010161400,14:00:00,111293600038,9208  01
9208  012010162015,20:15:00,111293600038,9208  01
9105  041010071800,18:00:00,700000100270,9105  04
9208  021010141815,18:15:00,111970500156,9208  02
9208  021010141845,18:45:00,111970500156,9208  02
9208  021010142040,20:40:00,111970500156,9208  02
8107  021010111230,12:30:00,103397900021,8107  02
8107  021010111630,16:30:00,103397900021,8107  02
626   021070120150,01:50:00,107042600140,626   02
9201  062080150955,09:55:00,106588902379,9201  06
9201  062080151345,13:45:00,106588902379,9201  06
9201  051080150538,05:38:00,100918800001,9201  05
9201  051080150556,05:56:00,100918800001,9201  05
64    101010071252,12:52:00,110998800036,64    10
64    101010071740,17:40:00,110998800036,64    10
64    091010070500,05:00:00,107042600140,64    09
